offer_id,type,fuel_type,transmission,dealer_plz,dealer_city,dealer_street_house_nr,init_regist_my,init_regist_month,init_regist_year,init_regist_dt,make,mileage,hp,price
7468162,AUDI A3 Sportback 1.8 TFSI Ambition (Limousine),Benzin,Schaltgetriebe manuell,1224,Chêne-Bougeries,1224 Chêne-Bougeries,9.2014,9.0,2014.0,2014-09,AUDI,70000,180,22500
7468127,MERCEDES-BENZ A 250 Sport 4Matic 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,3172,Niederwangen,3172 Niederwangen,7.2016,7.0,2016.0,2016-07,MERCEDES-BENZ,73000,218,29900
7468034,JEEP Cherokee 3.7 V6 Limited Automatic (SUV / Geländewagen),Benzin,Automat,1227,Carouge,Jacques-Grosselin 20,9.201,9.0,2010.0,2010-09,JEEP,113800,205,10500
7308404,PORSCHE Boxster S 3.2 (Cabriolet),Benzin,Schaltgetriebe manuell,8625,Gossau,8625 Gossau,7.2005,7.0,2005.0,2005-07,PORSCHE,40100,280,21700
7468037,TOYOTA Prius 1.8 VVT-i HSD Sol (Limousine),Voll-Hybrid Benzin/Elektro,Automat stufenlos,6900,Paradiso,Via delle Scuole 8,7.2016,7.0,2016.0,2016-07,TOYOTA,97000,122,18000
7467995,AUDI A4 Avant 1.8 TFSI multitronic (Kombi),Benzin,"Automat stufenlos, sequentiell",5600,Lenzburg,Othmarsingerstrasse 23,6.2013,6.0,2013.0,2013-06,AUDI,87000,170,16000
7467971,AUDI A5 Sportback 2.0 TFSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,8125,Zollikerberg,8125 Zollikerberg,1.2013,1.0,2013.0,2013-01,AUDI,186700,211,14500
7467951,BMW X4 M 40i Steptronic (SUV / Geländewagen),Benzin,Automat sequentiell,6710,Biasca,via ai grotti 27,3.2017,3.0,2017.0,2017-03,BMW,47000,360,45900
7467936,AUDI RS4 Avant 2.9 TFSI quattro tiptronic (Kombi),Benzin,Automat sequentiell,4133,Pratteln,Oberemattstrasse 17a,6.2019,6.0,2019.0,2019-06,AUDI,15000,450,85000
7467914,VW Polo 1.8 TSI GTI DSG (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,3600,Thun,3600 Thun,5.2016,5.0,2016.0,2016-05,VW,62000,192,16799
7467853,PEUGEOT 5008 1.6 16V VTI Access (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,8180,Bülach,Untere Gstücktstrasse 2,4.2012,4.0,2012.0,2012-04,PEUGEOT,90916,120,8500
7467799,PORSCHE Panamera 3.0 Diesel Tiptronic (Limousine),Diesel,Automat sequentiell,6060,Sarnen,Türlacherweg 40,5.2015,5.0,2015.0,2015-05,PORSCHE,165000,300,46950
7467747,AUDI A3 1.4 TFSI Ambition (Limousine),Benzin,Schaltgetriebe manuell,1004,Lausanne,1004 Lausanne,3.2013,3.0,2013.0,2013-03,AUDI,72000,122,13950
7467774,MINI Countryman Cooper S ALL4 Snowhill (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,8636,Wald ZH,Rosenthalstrasse 13,1.2013,1.0,2013.0,2013-01,MINI,85000,184,12200
7467756,PORSCHE 911 GT3 RS PDK (Coupé),Benzin,Automatisiertes Schaltgetriebe,5734,Reinach,Sandgasse 15,3.2016,3.0,2016.0,2016-03,PORSCHE,12134,500,169500
7467711,AUDI Q5 3.0 TDI quattro S-tronic (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,8590,Romanshorn,8590 Romanshorn,5.201,5.0,2010.0,2010-05,AUDI,94800,239,19800
7467703,JEEP Grand Cherokee 3.0 CRD Overland Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,5074,Eiken,Schupfarterstrasse 7,5.2016,5.0,2016.0,2016-05,JEEP,42500,250,40500
7409493,VW T5 Multivan 2.0 Bi-TDI CR Comfortline 4Motion DSG (Bus),Diesel,Automatisiertes Schaltgetriebe,9602,Bazenheid,9602 Bazenheid,5.2011,5.0,2011.0,2011-05,VW,226000,180,18500
7467687,BMW X6 M50d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8640,Rapperswil,Marktgasse 6,3.2016,3.0,2016.0,2016-03,BMW,98450,381,46500
7442298,CHRYSLER Crossfire 3.2 V6 (Limited) (Coupé),Benzin,Automat sequentiell,1211,Genève 6,Postfach 6147,7.2004,7.0,2004.0,2004-07,CHRYSLER,37000,218,13000
7467681,MERCEDES-BENZ C 180 BlueEfficiency Avantgarde 7G-Tronic (Limousine),Benzin,Automat sequentiell,8964,Rudolfstetten,Am Mühlebach 21,3.2012,3.0,2012.0,2012-03,MERCEDES-BENZ,137900,156,13900
7467662,AUDI A4 Avant 2.0 TDI quattro S-tronic (Kombi),Diesel,Automatisiertes Schaltgetriebe,6006,Luzern,Wesemlinrain 6,8.2013,8.0,2013.0,2013-08,AUDI,104000,177,17500
7467648,JAGUAR E-Pace 2.0 P250 R-Dynamic SE AWD Automatik (SUV / Geländewagen),Benzin,Automat sequentiell,1895,Vionnaz,Route du léman 34,10.2018,10.0,2018.0,2018-10,JAGUAR,12000,249,54500
7467643,AUDI A3 1.8 TFSI Ambiente quattro S-tronic (Coupé),Benzin,Automatisiertes Schaltgetriebe,9008,St. Gallen,Lukasstrasse 36a,1.2013,1.0,2013.0,2013-01,AUDI,16600,180,19000
7467572,MERCEDES-BENZ C 350 CDI Elégance 7G-Tronic (Kombi),Diesel,Automat sequentiell,8335,Hittnau,8335 Hittnau,9.2011,9.0,2011.0,2011-09,MERCEDES-BENZ,82500,265,19900
7379722,LAND ROVER Range Rover Evoque 2.0 TD4 HSE Dynamic (SUV / Geländewagen),Diesel,Automatik-Getriebe,1095,Lutry,1095 Lutry,9.2017,9.0,2017.0,2017-09,LAND,18000,180,41900
7467362,AUDI Q3 2.0 TDI quattro S-tronic (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,2126,Les Verrières,Grand-Bourgeau 66a,7.2014,7.0,2014.0,2014-07,AUDI,123000,177,18700
7467518,BMW Z4 sDrive20i (Cabriolet),Benzin,Schaltgetriebe manuell,8713,Uerikon,Obere Mattstrasse 1a,2.2015,2.0,2015.0,2015-02,BMW,89000,184,21500
7467531,MERCEDES-BENZ AMG GT AMG GT63 4m (Coupé),Benzin,Automatik-Getriebe,8645,Jona,Frohbühlstrasse 22,7.2019,7.0,2019.0,2019-07,MERCEDES-BENZ,3900,585,155000
7467480,AUDI TT Coupé 3.2 quattro (Coupé),Benzin,Schaltgetriebe manuell,5444,Künten,Eggenrain 1,4.2007,4.0,2007.0,2007-04,AUDI,121571,250,14000
7447205,ALFA ROMEO Giulietta 1750 TBi Quadrifoglio Verde (Limousine),Benzin,Schaltgetriebe manuell,1897,Bouveret,Route du Tonkin 3B,3.2014,3.0,2014.0,2014-03,ALFA,115000,235,11990
7369382,BMW 420d Coupé xDrive Steptronic (Coupé),Diesel,Automat sequentiell,3904,Naters,Mühleweg 17,11.2014,11.0,2014.0,2014-11,BMW,55000,184,27900
7467461,FIAT Punto 1.4 16V Sport (Kleinwagen),Benzin,Schaltgetriebe manuell,6344,Meierskappel,Straussrain 1,3.2008,3.0,2008.0,2008-03,FIAT,160224,95,1800
7467437,VW Touareg 3.0 TDI BMT Peak Tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,1806,St-Legier-la Chiesaz,Chemin de Milavy 2,4.2016,4.0,2016.0,2016-04,VW,83000,262,34900
7427064,PORSCHE 911 Carrera S (Coupé),Benzin,Schaltgetriebe manuell,8356,Ettenhausen,Rainstrasse 11,2.2007,2.0,2007.0,2007-02,PORSCHE,71100,355,48500
7466939,KIA Optima SW 2.0 T-GDI Plug-in Hybrid Automat (Kombi),Plug-in-Hybrid Benzin/Elektro,Automat sequentiell,8706,Meilen,Schulhausstrasse 35,12.2017,12.0,2017.0,2017-12,KIA,39150,205,29500
7467291,ALFA ROMEO MiTo 1.4 TB Distinctive (Kleinwagen),Benzin,Schaltgetriebe manuell,1003,Lausanne,Rue du midi 10,3.2009,3.0,2009.0,2009-03,ALFA,139000,155,6000
7467218,BMW 320i Coupé (Coupé),Benzin,Schaltgetriebe manuell,5430,Wettingen,Hintere Höhenstrasse 53,1.2013,1.0,2013.0,2013-01,BMW,119500,170,14900
7015951,LAND ROVER Range Rover Velar R-Dynamic D 300 HSE Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,6900,Lugano,6900 Lugano,8.2017,8.0,2017.0,2017-08,LAND,40500,300,69900
7440244,SKODA Octavia Combi 2.0 TDI RS 4x4 DSG (Kombi),Diesel,Automatisiertes Schaltgetriebe,2502,Bienne,2502 Bienne,8.2018,8.0,2018.0,2018-08,SKODA,35000,184,28500
7467202,MERCEDES-BENZ GLA 45 AMG 4Matic 7G-DCT (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,4132,Muttenz,St.Jakob-Strasse 28,1.2016,1.0,2016.0,2016-01,MERCEDES-BENZ,48000,381,38500
7466877,BMW M240i xDrive Steptronic (Coupé),Benzin,Automat sequentiell,1207,Genève,1207 Genève,5.2018,5.0,2018.0,2018-05,BMW,20500,340,46000
7467082,AUDI SQ5 3.0 TDI plus quattro tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8332,Russikon,Dorfstrasse 17,6.2016,6.0,2016.0,2016-06,AUDI,70805,340,43300
7199754,SKODA Octavia 2.0 Turbo FSI RS (Limousine),Benzin,Schaltgetriebe manuell,1800,Vevey,Av.,4.2006,4.0,2006.0,2006-04,SKODA,115000,200,6000
7467061,BMW X1 xDrive 20d M Sport (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,8344,Bäretswil,Bettswilerstrasse 47,4.2017,4.0,2017.0,2017-04,BMW,86000,190,25000
7466970,VW Golf Cabrio 1.4 TSI Cup DSG (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,8002,Zuerich,8002 Zuerich,12.2014,12.0,2014.0,2014-12,VW,14200,122,17500
7466995,TOYOTA Hiace 2.7 Kombi LWB (Bus),Benzin,Schaltgetriebe manuell,4626,Niederbuchsiten,Jurablick,2.2006,2.0,2006.0,2006-02,TOYOTA,70500,143,10500
7388101,JEEP Grand Cherokee 3.0 CRD Limited Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,8564,Lipperswil,8564 Lipperswil,1.2012,1.0,2012.0,2012-01,JEEP,199000,241,16490
7192475,FIAT 695C 1.4 16V Turbo Abarth Edizione Maserati (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,1257,Croix de Rozon,-,7.2013,7.0,2013.0,2013-07,FIAT,11400,180,29300
7466981,BMW 118i Cabrio (Cabriolet),Benzin,Schaltgetriebe manuell,6942,Savosa,Emilio Maraini 104,3.2011,3.0,2011.0,2011-03,BMW,41324,143,10000
7466910,TESLA Model X 90 D Performance (SUV / Geländewagen),Elektro,Automatisiertes Schaltgetriebe,6415,Arth,Güpfen 1,3.2017,3.0,2017.0,2017-03,TESLA,77500,772,76900
7466795,VW Golf 1.6 Trendline (Limousine),Benzin,Schaltgetriebe manuell,9475,Sevelen SG,9475 Sevelen SG,5.2009,5.0,2009.0,2009-05,VW,98000,102,10500
7466739,MERCEDES-BENZ C 250 Coupé Sport 7G-Tronic (Coupé),Benzin,Automat sequentiell,8820,Wädenswil,Walther-Hauser-Straße 9,2.2013,2.0,2013.0,2013-02,MERCEDES-BENZ,159000,204,17100
7466712,SKODA Octavia Combi 2.0 TDI RS DSG (Kombi),Diesel,Automatisiertes Schaltgetriebe,4223,Blauen,Nenzlinger Weg,11.2014,11.0,2014.0,2014-11,SKODA,152000,184,16750
7378210,MERCEDES-BENZ A 45 AMG 4Matic Speedshift 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,8303,Bassersdorf,Ufmattenstrasse 59,8.2015,8.0,2015.0,2015-08,MERCEDES-BENZ,91500,360,29900
7466566,LAND ROVER Discovery Sport 2.0 SD4 HSE AT9 (SUV / Geländewagen),Diesel,Automat sequentiell,9496,Balzers,Obergass 15,11.2018,11.0,2018.0,2018-11,LAND,25800,240,48500
7466586,BMW 335d xDrive Touring Steptronic (Kombi),Diesel,Automat sequentiell,8038,Zurich,Albisstrasse 121,1.2014,1.0,2014.0,2014-01,BMW,98000,313,27000
7465663,AUDI A3 Sportback 2.0 TDI Ambition (Limousine),Diesel,Schaltgetriebe manuell,3052,Zollikofen,Linckweg 2,1.2015,1.0,2015.0,2015-01,AUDI,58000,150,16950
7251712,AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,1806,St-Légier,Impasse de la Baillaz 12,9.2016,9.0,2016.0,2016-09,AUDI,66000,310,35000
7462109,SMART fortwo BoConcept softouch (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,8570,Weinfelden,Bahnhofstrasse 28,5.2014,5.0,2014.0,2014-05,SMART,44700,84,9400
7425185,JAGUAR XJS 4.0 (Coupé),Benzin,Automat,6918,Figino,6918 Figino,1.1994,1.0,1994.0,1994-01,JAGUAR,112000,226,26900
7250665,PORSCHE Macan S Diesel PDK (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,1000,Lausanne,1000 Lausanne,5.2015,5.0,2015.0,2015-05,PORSCHE,82000,258,39900
7240713,JEEP Wrangler 2.8CRD Unlimited Rubicon Recon Aut. (SUV / Geländewagen),Diesel,Automat sequentiell,3000,Bern,3000 Bern,9.2017,9.0,2017.0,2017-09,JEEP,45500,200,38900
7430039,HONDA Jazz 1.4i Comfort i-Shift (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,8623,Wetzikon,8623 Wetzikon,10.201,10.0,2010.0,2010-10,HONDA,55000,100,6900
7465919,MINI Cooper John Cooper Works Steptronic (Kleinwagen),Benzin,Automat sequentiell,8055,Zürich,Zielweg 67,9.2015,9.0,2015.0,2015-09,MINI,29500,231,24000
7465881,MERCEDES-BENZ 190 E 1.8 (Limousine),Benzin,Automat,8704,Herrliberg,Steinradstrasse 28,6.1991,6.0,1991.0,1991-06,MERCEDES-BENZ,102199,109,7200
7326806,VW Golf 2.0 TDI Comfortline Swiss Line Limited 4M (Limousine),Diesel,Schaltgetriebe manuell,1762,Givisiez,Route Henry Stephan 2,4.2018,4.0,2018.0,2018-04,VW,62000,150,19000
7407941,SUBARU Justy J12i 4WD GLI ECVT (Kleinwagen),Benzin,Automat stufenlos,1996,Condémines,Route des Condémines 153,3.1992,3.0,1992.0,1992-03,SUBARU,118000,74,4500
7417953,AUDI A4 Avant 3.2 FSI quattro tiptronic (Kombi),Benzin,Automat sequentiell,3251,Ruppoldsried,3251 Ruppoldsried,5.2008,5.0,2008.0,2008-05,AUDI,123000,265,19000
7465593,LAND ROVER Defender 110 2.4 Td4 Station Wagon (Kombi),Diesel,Schaltgetriebe manuell,1005,Lausanne,Rue du Tunnel 3,11.201,11.0,2010.0,2010-11,LAND,168000,122,45000
7465648,VW Amarok 2.0 BiTDI TL Gölä 4Motion permanent A (Pick-up),Diesel,Automat sequentiell,8484,Weisslingen,Bergwiesenstrasse 29,4.2015,4.0,2015.0,2015-04,VW,75000,180,26500
7454683,ASTON MARTIN DB9 Touchtronic 2 (Coupé),Benzin,Automat sequentiell,6300,Zug,6300 Zug,7.2005,7.0,2005.0,2005-07,ASTON,57300,457,55900
7461600,BMW Z4 sDrive35i DKG (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,1206,Geneve,Avenue de Champel 69,1.2014,1.0,2014.0,2014-01,BMW,38500,306,28885
6939632,MERCEDES-BENZ GLA 45 AMG 4Matic 7G-DCT (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,3752,Wimmis,Hauptstrasse 70B,10.2014,10.0,2014.0,2014-10,MERCEDES-BENZ,115929,360,26900
7449798,PEUGEOT 308 1.2 THP Allure (Limousine),Benzin,Schaltgetriebe manuell,2504,Biel,Südstrasse 22,9.2015,9.0,2015.0,2015-09,PEUGEOT,70000,131,12990
7418016,MERCEDES-BENZ G 500 7G-Tronic (SUV / Geländewagen),Benzin,Automat sequentiell,1400,Yverdon-les-Bains,Riant-Fleurs 12,6.2014,6.0,2014.0,2014-06,MERCEDES-BENZ,107000,388,55000
7435469,MINI Cooper (Kleinwagen),Benzin,Schaltgetriebe manuell,3123,Belp,3123 Belp,5.2014,5.0,2014.0,2014-05,MINI,110000,136,11200
7400961,MERCEDES-BENZ CLS Shooting Brake 400 4Matic 7G-Tronic (Kombi),Benzin,Automat sequentiell,8173,Neerach,8173 Neerach,4.2015,4.0,2015.0,2015-04,MERCEDES-BENZ,66500,333,34900
7465183,SKODA Fabia 1.0 TSI Swiss Line 25 DSG (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,4254,Liesberg Dorf,4254 Liesberg Dorf,10.2017,10.0,2017.0,2017-10,SKODA,37000,110,13400
7465173,VW Touareg 3.0 TDI Tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,1996,Condemines,1996 Condemines,1.202,1.0,2020.0,2020-01,VW,157000,240,14000
7464964,FIAT 500 1.4 16V Turbo Abarth (Kleinwagen),Benzin,Schaltgetriebe manuell,8836,Bennau,Schnabelsberg 12,9.2009,9.0,2009.0,2009-09,FIAT,136000,135,6900
7271943,BMW 335i xDrive Touring Steptronic (Kombi),Benzin,Automat sequentiell,3053,Diemerswil,Buchsistrasse 5,1.2014,1.0,2014.0,2014-01,BMW,68000,306,29900
6975207,MERCEDES-BENZ G 320 CDI 7G-Tronic (SUV / Geländewagen),Diesel,Automat sequentiell,1806,St-Légier,Chemin du Ressat 33,9.2008,9.0,2008.0,2008-09,MERCEDES-BENZ,173000,224,43000
7464784,FORD Focus 2.3 EcoBoost RS AWD (Limousine),Benzin,Schaltgetriebe manuell,1873,Les Crosets,Rte de Cretet Bornet 14,10.2016,10.0,2016.0,2016-10,FORD,35000,350,34444
7464738,BMW 530d xDrive Touring Steptronic (Kombi),Diesel,Automat sequentiell,9496,Balzers,Unterm Schloss 87a,4.2011,4.0,2011.0,2011-04,BMW,136000,258,16900
6977183,PORSCHE 911 Cabrio Carrera 4S (Cabriolet),Benzin,Schaltgetriebe manuell,5452,Oberrohrdorf,5452 Oberrohrdorf,7.2007,7.0,2007.0,2007-07,PORSCHE,131000,355,37500
7464650,DODGE Ram 1500 HEMI (Pick-up),Benzin,Automatik-Getriebe,4853,Riken,Fichtenstrasse 25,5.2015,5.0,2015.0,2015-05,DODGE,71500,400,39900
7464559,PORSCHE 911 Carrera 4 (Coupé),Benzin,Automat,8006,Zürich,"Stampfenbachstrassse, 125",6.2,6.0,2000.0,2000-06,PORSCHE,59000,300,19800
7458692,AUDI Q5 2.0 TDI quattro S-tronic (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,8604,Volketswil-Kindhausen,Wangenstrasse 2,6.2014,6.0,2014.0,2014-06,AUDI,115500,177,21500
7464353,NISSAN Micra 1.2 visia (prima) (Kleinwagen),Benzin,Schaltgetriebe manuell,8050,Zürich,Regensbergstrasse 199,3.201,3.0,2010.0,2010-03,NISSAN,36293,65,4700
7464184,MERCEDES-BENZ Viano 2.2 CDI Blue Efficiency Ambiente L 4Matic A (Kompaktvan / Minivan),Diesel,Automat,3785,Gsteig bei Gstaad,"16, Saalistrasse",8.2014,8.0,2014.0,2014-08,MERCEDES-BENZ,136000,163,21000
7464100,DACIA Sandero 0.9 Lauréate (Kleinwagen),Benzin,Schaltgetriebe manuell,1020,Renens,Eterpy 59,4.2016,4.0,2016.0,2016-04,DACIA,27400,90,8500
7464053,MINI Cooper S Cabriolet (Cabriolet),Benzin,Schaltgetriebe manuell,3065,Bolligen,Herrenwäldlirain 9,8.2012,8.0,2012.0,2012-08,MINI,50175,184,13500
7348084,MINI Countryman Cooper D ALL4 Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,6944,Cureglia,cantonale 7,7.2017,7.0,2017.0,2017-07,MINI,33000,150,24000
7370285,ALFA ROMEO Giulia 2.2 JTDM Super Automatic (Limousine),Diesel,Automat sequentiell,6020,Reiden,6020 Reiden,8.2016,8.0,2016.0,2016-08,ALFA,47500,180,21000
7463524,MAZDA 3 SKYACTIV-G 120 Ambition Automat (Limousine),Benzin,Automat sequentiell,8832,Wollerau,Roosstrasse 30a,2.2018,2.0,2018.0,2018-02,MAZDA,26000,120,20900
7419663,AUDI A4 Avant 2.0 TFSI quattro (Kombi),Benzin,Schaltgetriebe manuell,9052,Niederteufen,Steinwichslenstrasse 9,11.2008,11.0,2008.0,2008-11,AUDI,181000,211,7200
7462993,BMW 220d xDrive M Sport Steptronic (Coupé),Diesel,Automat sequentiell,3063,Ittigen,3063 Ittigen,12.2016,12.0,2016.0,2016-12,BMW,61000,190,27700
7388577,MAZDA CX-5 2.2 D HP Revolution AWD Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,8627,Grüningen,Hombrechtikerstrasse 13,1.2016,1.0,2016.0,2016-01,MAZDA,121000,175,15300
7453372,VW BEETLE 2.0 TSI DSG (Limousine),Benzin,Automatik-Getriebe,4224,Nenzlingen,4224 Nenzlingen,3.2014,3.0,2014.0,2014-03,VW,103000,211,11900
7462921,VW Polo 1.6 16V Comfortline (Kleinwagen),Benzin,Schaltgetriebe manuell,8192,Glattfelden,Juchstrasse 33,4.2008,4.0,2008.0,2008-04,VW,103000,105,4350
7372998,MERCEDES-BENZ Mercedes-Benz B 220 (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,2000,Neuchâtel,Cité-Suchard 16,9.2015,9.0,2015.0,2015-09,MERCEDES-BENZ,41000,184,23000
7251744,AUDI Q2 1.0 TFSI sport S-tronic (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,1201,Genève,1201 Genève,12.2017,12.0,2017.0,2017-12,AUDI,18000,116,24900
7447548,CITROEN C3 Pluriel 1.6i 16V (Cabriolet),Benzin,Automat,1260,Nyon,1260 Nyon,5.2004,5.0,2004.0,2004-05,CITROEN,123000,110,1500
7462865,RENAULT Kadjar 1.3 16V Turbo Black Edition EDC (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,8910,Affoltern am Albis,Büelstrasse 11,7.2019,7.0,2019.0,2019-07,RENAULT,8500,160,26000
6546476,LAND ROVER Defender 110 2.2 TD4 Station Wagon Legend (Kombi),Diesel,Schaltgetriebe manuell,6501,Bellinzona,c.p. 1678,3.2015,3.0,2015.0,2015-03,LAND,43900,122,56900
7441251,"JAGUAR X-TYPE 2.1 L, V6, Benzin (Limousine)",Benzin,Automatik-Getriebe,8800,Thalwil,Alte Landstrasse 79,10.2005,10.0,2005.0,2005-10,JAGUAR,92000,156,5000
7373412,PORSCHE 911 Carrera 4 PDK (Coupé),Benzin,Automatisiertes Schaltgetriebe,1260,Nyon,Ch. de Précossy 23,10.2009,10.0,2009.0,2009-10,PORSCHE,115000,345,48500
7453140,AUDI Q7 3.0 TDI quattro tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8952,Schlieren,8952 Schlieren,9.2011,9.0,2011.0,2011-09,AUDI,160000,204,18500
7167626,AUDI A6 Avant 3.0 BiTDI V6 quattro tiptronic (Kombi),Diesel,Automat sequentiell,3073,Gümligen,Worbstrasse 171b,7.2014,7.0,2014.0,2014-07,AUDI,132500,313,29450
7462175,INFINITI QX70 5.0 S Premium AWD Automatic (SUV / Geländewagen),Benzin,Automat sequentiell,1350,Orbe,Au Mur 7,9.2016,9.0,2016.0,2016-09,INFINITI,122000,320,19700
7462179,FORD Fiesta 1.6 SCTi ST (Kleinwagen),Benzin,Schaltgetriebe manuell,3604,Thun,Buchholzstrasse 34,12.2016,12.0,2016.0,2016-12,FORD,54000,182,14900
7295243,NISSAN X-Trail 1.6 dCi acenta Xtronic CVT (SUV / Geländewagen),Diesel,"Automat stufenlos, sequentiell",7078,Lenzerheide,Voa Tgantieni 1,3.2017,3.0,2017.0,2017-03,NISSAN,53108,130,17600
7461754,INFINITI FX50 S AWD Automatic (SUV / Geländewagen),Benzin,Automat sequentiell,1252,Meinier,35 Rte de Compois,12.2009,12.0,2009.0,2009-12,INFINITI,185000,390,9500
7461662,BMW 330Ci Cabriolet (Cabriolet),Benzin,Schaltgetriebe manuell,5423,Freienwil,Eigebächliweg 7,3.2006,3.0,2006.0,2006-03,BMW,218000,231,9500
7461370,BMW M235i xDrive Steptronic (Cabriolet),Benzin,Automat sequentiell,4416,Bubendorf,Düblerstrasse 2,4.2016,4.0,2016.0,2016-04,BMW,70000,326,27900
7461362,BMW X5 BMW X5 (SUV / Geländewagen),Diesel,Automat sequentiell,1203,Genève,1203 Genève,7.2004,7.0,2004.0,2004-07,BMW,159200,218,7500
7461102,BMW X6 xDrive 40d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,3212,Gurmels,Mühleweg 3,10.2017,10.0,2017.0,2017-10,BMW,56000,313,56000
7448336,DACIA Duster 1.6 Ambiance 4x4 (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,1844,villeneuve,ruote de chavalon 69,12.201,12.0,2010.0,2010-12,DACIA,121000,105,7000
7460925,RENAULT Mégane 1.4 16V Turbo Bose (Coupé),Benzin,Schaltgetriebe manuell,7000,Chur,Haldensteinstrasse 48,8.2012,8.0,2012.0,2012-08,RENAULT,134000,131,5900
7460764,DACIA Duster 1.2 T Unlimited 4x4 (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,3613,Steffisburg,Zulgstrasse 109,5.2017,5.0,2017.0,2017-05,DACIA,32000,125,12900
7460587,NISSAN Micra 1.2 acenta (Kleinwagen),Benzin,Schaltgetriebe manuell,8762,Schwanden GL,Buchen 15,5.2011,5.0,2011.0,2011-05,NISSAN,109025,80,3500
7460479,PORSCHE Cayenne GTS (SUV / Geländewagen),Benzin,Automat sequentiell,1206,Geneve,Champel 63,1.2017,1.0,2017.0,2017-01,PORSCHE,19000,440,79000
7420250,MERCEDES-BENZ C 280 Elégance Sport Edition 4Matic Automatic (Limousine),Benzin,Automat,2513,Twann,Oberi Chros 18,12.2005,12.0,2005.0,2005-12,MERCEDES-BENZ,53500,231,12999
7299752,SEAT Alhambra 1.4 TSI Style Eco DSG (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,8810,Horgen,Hernerholzgasse 35,12.2012,12.0,2012.0,2012-12,SEAT,93000,150,15900
7460190,MERCEDES-BENZ CLS 350 d AMG Line 4Matic 9G-Tronic (Limousine),Diesel,Automat sequentiell,5070,Frick,Widengasse 27H,3.2019,3.0,2019.0,2019-03,MERCEDES-BENZ,18600,286,76000
7322422,LEXUS NX 300h comfort E-Four Automatic (SUV / Geländewagen),Voll-Hybrid Benzin/Elektro,Automat stufenlos,1170,Aubonne,Grande Rue 50,9.2017,9.0,2017.0,2017-09,LEXUS,40630,197,35400
7460046,MERCEDES-BENZ A 250 Sport 4Matic 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,4055,Basel-Stadt,Felsplattestrasse 42a,9.2015,9.0,2015.0,2015-09,MERCEDES-BENZ,59000,211,25000
7272546,VW Golf 1.4 TSI Highline - *TOP-EDITION* (Limousine),Benzin,Schaltgetriebe manuell,2544,Bettlach,Bielstrasse 17,6.2012,6.0,2012.0,2012-06,VW,96500,122,9490
7459971,BMW 116i Steptronic (Limousine),Benzin,Automat sequentiell,8952,Schlieren,Wagistrasse 7,6.2011,6.0,2011.0,2011-06,BMW,89000,122,9100
7459884,AUDI Q2 35 TFSI (SUV / Geländewagen),Benzin,Automatik-Getriebe,1196,Gland,Chemin du Bochet 4A,6.2019,6.0,2019.0,2019-06,AUDI,18000,150,31000
7453620,VW Eos 2.0 FSI Turbo Fashion DSG (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,5443,Niederrohrdorf,5443 Niederrohrdorf,5.2008,5.0,2008.0,2008-05,VW,178000,200,5000
